0.15	0.16292294287811934
0.16	0.193808035045698
0.16999999999999998	0.21968943131442847
0.18	0.24198359899346708
0.19	0.2616185143377837
0.2	0.2792267589529422
0.21	0.29525370657472216
0.22	0.3100213900473074
0.22999999999999998	0.3237678810259132
0.24	0.3366724820817505
0.25	0.3488723607257695
0.26	0.3604738391613583
0.27	0.3715602446471609
0.28	0.38219748706500417
0.29000000000000004	0.39243809899150073
0.3	0.40232421369216703
0.31	0.41188979549515675
0.32	0.42116233482044724
0.32999999999999996	0.4301641538191134
0.33999999999999997	0.438913424659161
0.35	0.44742497287667765
0.36	0.4557109179033186
0.37	0.46378118874424906
0.38	0.4716439428026339
0.39	0.4793059087145092
0.4	0.4867726689009297
0.41000000000000003	0.49404889377631533
0.42000000000000004	0.5011385367726884
0.43000000000000005	0.5080449972719883
0.43999999999999995	0.5147712569887444
0.44999999999999996	0.521319994175456
0.45999999999999996	0.5276936791344568
0.47	0.5338946538411814
0.48	0.5399251979625234
0.49	0.5457875831513801
0.5	0.5514841171860714
0.51	0.5570171792792489
0.52	0.5623892476888581
0.53	0.5676029206114281
0.54	0.5726609312156979
0.55	0.577566157575402
0.56	0.5823216281780841
0.57	0.5869305236181385
0.58	0.591396175023407
0.59	0.5957220597133401
0.6	0.5999117945410729
#from high
0.805   0.6579704106225515
